Order_ID,Order_Date,Origin_City,Destination_City,Route_Type,Transportation_Mode,Product_Category,Base_Lead_Time_Days,Scheduled_Lead_Time_Days,Actual_Lead_Time_Days,Delay_Days,Delivery_Status,Disruption_Event,Geopolitical_Risk_Index,Weather_Severity_Index,Inflation_Rate_Pct,Shipping_Cost_USD,Order_Weight_Kg,Mitigation_Action_Taken
ORD-05934BF8,2025-05-20,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,36,35,0,On Time,None,0.49,3.9,1.99,2208.18,2964,Standard Shipping
ORD-AF11972B,2025-01-27,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,30,27,0,On Time,None,0.89,1.2,3.83,1403.33,1485,Standard Shipping
ORD-AE47BD6B,2025-06-29,"Hamburg, DE","New York, US",Atlantic,Air,Semiconductors,2,4,2,0,On Time,None,0.43,3.2,3.14,13472.74,1713,Standard Shipping
ORD-BC2F3080,2025-01-09,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,4,2,0,On Time,None,0.6,1.0,4.14,67328.8,7651,Standard Shipping
ORD-3CF505B8,2025-09-20,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,27,7,Late,Severe Weather (Typhoon/Storm),0.58,1.2,3.63,5389.38,5685,Standard Shipping
ORD-DF23C966,2025-11-20,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,26,24,0,On Time,None,0.83,5.5,2.6,1583.87,1731,Standard Shipping
ORD-76624AC7,2024-11-11,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,13,15,2,Late,Port Congestion,0.44,9.9,2.85,6096.82,7698,Standard Shipping
ORD-E064EB33,2024-12-05,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,14,12,0,On Time,None,0.9,4.1,4.9,1628.3,1714,Standard Shipping
ORD-B4444896,2024-06-09,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,15,13,0,On Time,None,0.44,3.5,5.3,2998.08,4164,Standard Shipping
ORD-8A4CFA01,2024-08-19,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Semiconductors,28,31,47,16,Late,Geopolitical Conflict (Route Diversion),0.31,8.0,3.23,8076.94,5138,Expedited Air Freight
ORD-3F3DE9CB,2025-10-11,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,19,0,On Time,None,0.56,6.2,3.04,1135.68,1456,Standard Shipping
ORD-5CA34EE8,2024-07-30,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,26,42,16,Late,Geopolitical Conflict (Route Diversion),0.69,6.0,2.74,5316.06,3932,Re-routing
ORD-7772036A,2024-01-11,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,4,3,0,On Time,None,0.52,2.9,5.81,35312.64,4224,Standard Shipping
ORD-D253EAB8,2024-01-29,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,36,36,0,On Time,None,0.45,3.6,4.26,7086.88,9775,Standard Shipping
ORD-85C60821,2024-04-29,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,8,12,4,Late,Port Congestion,0.1,2.0,2.6,2506.52,4143,Standard Shipping
ORD-BF3781E2,2025-05-27,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,10,7,0,On Time,None,0.63,4.1,6.23,1720.46,2111,Standard Shipping
ORD-AB7308EE,2025-11-19,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,4,2,0,On Time,None,0.8,9.9,3.64,61429.5,6205,Standard Shipping
ORD-6DE34BF3,2025-04-11,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,38,34,0,On Time,None,0.71,3.9,4.14,287.28,336,Standard Shipping
ORD-B3049430,2024-12-24,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,26,25,0,On Time,None,0.47,6.0,4.5,5050.92,6872,Standard Shipping
ORD-63C33106,2025-09-19,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,38,35,0,On Time,None,0.72,4.3,5.2,1722.58,2003,Standard Shipping
ORD-4A96CA45,2025-02-13,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,13,17,4,Late,Port Congestion,0.27,0.8,2.2,2430.08,3479,Standard Shipping
ORD-A2028CCC,2025-12-23,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,6,4,0,On Time,None,0.64,5.4,3.4,16136.78,1789,Standard Shipping
ORD-42669339,2025-01-18,"Santos, BR","Shanghai, CN",Commodity,Air,Pharmaceuticals,4,5,4,0,On Time,None,0.28,6.9,1.73,48956.16,6954,Standard Shipping
ORD-CDDBDED0,2024-10-09,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,3,2,0,On Time,None,0.13,4.4,2.62,40142.68,6459,Standard Shipping
ORD-88B04212,2025-12-19,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,9,6,0,On Time,None,0.55,8.3,2.56,4787.95,6178,Standard Shipping
ORD-982F3F15,2024-06-07,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,14,18,4,Late,Port Congestion,0.31,9.3,4.12,1837.28,2550,Standard Shipping
ORD-06FC655B,2024-07-24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,10,7,0,On Time,None,0.87,4.1,3.68,7038.68,7528,Standard Shipping
ORD-C37269D6,2025-06-24,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,13,13,0,On Time,None,0.72,0.9,3.61,4135.74,4809,Standard Shipping
ORD-ACE89CBC,2025-01-15,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,31,28,0,On Time,None,0.26,1.6,2.3,1618.47,2569,Standard Shipping
ORD-7455E813,2024-12-31,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,36,35,0,On Time,None,0.16,3.9,3.44,3727.08,6426,Standard Shipping
ORD-7C57A606,2025-02-04,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,23,2,Late,Port Congestion,0.32,2.2,5.66,1175.39,1619,Standard Shipping
ORD-5279AD57,2025-08-21,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,27,24,0,On Time,None,0.16,2.3,4.35,5222.32,9004,Standard Shipping
ORD-E3EC57D4,2025-10-06,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,8,7,0,On Time,None,0.54,6.8,4.0,2526.37,3281,Standard Shipping
ORD-AE66E30E,2025-01-24,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,14,13,0,On Time,None,0.71,9.4,2.71,2713.77,3174,Standard Shipping
ORD-B463AFB8,2025-09-22,"Hamburg, DE","New York, US",Atlantic,Sea,Semiconductors,12,13,19,6,Late,Port Congestion,0.74,8.0,3.67,6891.84,4801,Expedited Air Freight
ORD-966699C9,2024-12-06,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,19,18,0,On Time,None,0.61,0.3,4.75,6328.1,7861,Standard Shipping
ORD-065B7082,2025-03-12,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,26,25,0,On Time,None,0.27,1.2,4.66,1138.56,1793,Standard Shipping
ORD-131A60B2,2025-06-02,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,37,34,0,On Time,None,0.2,9.4,3.12,2995.2,4992,Standard Shipping
ORD-2EF3AFD3,2025-12-08,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,4,2,0,On Time,None,0.62,9.4,3.87,30302.91,3401,Standard Shipping
ORD-D11884FC,2024-01-30,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,3,6,3,Late,Port Congestion,0.18,5.0,2.64,56926.39,5316,Expedited Air Freight
ORD-E72EDFC5,2025-10-10,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,9,7,0,On Time,None,0.13,8.4,3.39,2082.59,3686,Standard Shipping
ORD-CB4AD8A5,2024-08-16,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,10,7,0,On Time,None,0.15,6.5,2.65,4098.02,7127,Standard Shipping
ORD-259FF496,2024-09-05,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,26,24,0,On Time,None,0.38,4.0,4.53,6001.62,8698,Standard Shipping
ORD-320688F2,2024-12-24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,18,0,On Time,None,0.61,0.4,4.37,770.38,957,Standard Shipping
ORD-3D5B5B06,2025-12-16,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,30,28,0,On Time,None,0.87,2.6,6.74,5545.49,5931,Standard Shipping
ORD-6A606CC3,2025-09-25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,29,28,0,On Time,None,0.47,6.8,5.2,2643.06,3596,Standard Shipping
ORD-017C7796,2024-03-20,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,5,2,0,On Time,None,0.42,8.0,3.22,22875.49,2929,Standard Shipping
ORD-725E2607,2024-12-09,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,38,35,0,On Time,None,0.35,4.3,0.43,2050.65,3038,Standard Shipping
ORD-9A564542,2025-06-22,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,14,12,0,On Time,None,0.4,3.7,1.2,4617.2,6596,Standard Shipping
ORD-1A201445,2025-07-13,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,6,3,0,On Time,None,0.31,3.2,4.74,58526.22,8123,Standard Shipping
ORD-085DAB00,2025-09-04,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,38,35,0,On Time,None,0.54,8.6,4.91,4248.86,5518,Standard Shipping
ORD-EC77F98E,2025-02-07,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,37,35,0,On Time,None,0.84,6.2,4.34,3490.48,3794,Standard Shipping
ORD-8D826536,2024-07-23,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,14,12,0,On Time,None,0.66,6.3,3.6,4028.82,4854,Standard Shipping
ORD-1F5EAD09,2024-12-20,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,26,41,15,Late,Geopolitical Conflict (Route Diversion),0.71,8.9,2.63,1644.34,1202,Re-routing
ORD-60B324EE,2025-12-20,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,9,6,0,On Time,None,0.2,0.6,1.57,2813.4,4689,Standard Shipping
ORD-429617CB,2024-05-25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,30,47,17,Late,Geopolitical Conflict (Route Diversion),0.31,6.7,3.79,3982.4,3800,Re-routing
ORD-A0D19758,2024-11-29,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,18,0,On Time,None,0.72,2.8,4.19,3943.1,4585,Standard Shipping
ORD-418E4C6E,2025-10-19,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,10,8,0,On Time,None,0.2,8.0,3.89,5461.8,9103,Standard Shipping
ORD-1F626841,2025-07-22,"Hamburg, DE","New York, US",Atlantic,Sea,Semiconductors,12,13,12,0,On Time,None,0.7,6.9,3.85,5709.45,6717,Standard Shipping
ORD-D93FC524,2025-01-10,"Santos, BR","Shanghai, CN",Commodity,Air,Pharmaceuticals,4,5,4,0,On Time,None,0.6,6.3,2.96,7066.4,803,Standard Shipping
ORD-24BF2A34,2026-01-03,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,3,2,0,On Time,None,0.45,0.5,4.26,14937.17,1873,Standard Shipping
ORD-A51A399E,2024-02-22,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,8,7,0,On Time,None,0.13,0.4,2.28,4249.36,7521,Standard Shipping
ORD-FE03D918,2025-05-21,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Pharmaceuticals,7,10,8,0,On Time,None,0.82,9.7,4.38,1527.89,1679,Standard Shipping
ORD-F6F6A2D6,2024-07-28,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,13,11,0,On Time,None,0.38,0.8,1.74,2762.76,4004,Standard Shipping
ORD-B538360A,2025-12-05,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,4,2,0,On Time,None,0.78,0.1,2.57,8957.85,915,Standard Shipping
ORD-330A29C8,2025-01-25,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,4,17,13,Late,Geopolitical Conflict (Route Diversion),0.26,4.4,1.37,107941.68,6490,Expedited Air Freight
ORD-29F481EA,2024-10-17,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,18,0,On Time,None,0.75,2.4,4.88,2643.38,3021,Standard Shipping
ORD-B0C9FBA4,2024-03-19,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,3,1,0,On Time,None,0.51,0.9,3.7,6577.56,792,Standard Shipping
ORD-7527AFF2,2024-06-03,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,30,28,0,On Time,None,0.73,6.0,4.77,4893.31,5657,Standard Shipping
ORD-E0A46FDA,2025-08-06,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,4,2,0,On Time,None,0.15,8.8,3.08,53307.1,8428,Standard Shipping
ORD-C4F0DD44,2025-10-30,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,29,28,0,On Time,None,0.51,1.2,3.24,1321.25,1750,Standard Shipping
ORD-E3F7839B,2024-11-18,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,10,7,0,On Time,None,0.58,9.1,4.85,7772.02,9838,Standard Shipping
ORD-5A5ABD9C,2024-04-26,"Hamburg, DE","New York, US",Atlantic,Sea,Semiconductors,12,14,12,0,On Time,None,0.31,9.0,4.87,3435.48,5245,Standard Shipping
ORD-DE624E53,2024-12-18,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,18,0,On Time,None,0.42,4.1,4.53,1192.09,1679,Standard Shipping
ORD-520FE85A,2025-12-15,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,10,12,2,Late,Port Congestion,0.26,5.5,3.47,5335.41,7699,Standard Shipping
ORD-83425721,2024-01-14,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,18,0,On Time,None,0.4,2.2,4.16,1916.6,2738,Standard Shipping
ORD-58731F4B,2024-03-15,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,36,35,0,On Time,None,0.56,9.9,3.14,2249.52,2884,Standard Shipping
ORD-3E83DD5C,2024-01-04,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,10,10,0,On Time,Port Congestion,0.66,3.1,3.08,2097.16,2297,Standard Shipping
ORD-71CF1211,2024-12-19,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,37,36,0,On Time,None,0.52,9.4,5.25,2106.72,2772,Standard Shipping
ORD-41E057A1,2025-03-29,"Santos, BR","Shanghai, CN",Commodity,Air,Semiconductors,4,7,4,0,On Time,None,0.14,0.6,3.13,38102.79,6077,Standard Shipping
ORD-2E54693A,2025-03-03,"Santos, BR","Shanghai, CN",Commodity,Sea,Semiconductors,35,38,35,0,On Time,None,0.46,3.0,5.22,6708.7,9190,Standard Shipping
ORD-5B3694A7,2025-12-28,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Semiconductors,24,27,24,0,On Time,None,0.29,7.5,6.05,1176.48,1824,Standard Shipping
ORD-9FC05EF9,2025-10-14,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,31,45,14,Late,Geopolitical Conflict (Route Diversion),0.81,4.4,3.69,8790.82,6071,Re-routing
ORD-00C59E67,2024-03-08,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,29,28,0,On Time,None,0.66,6.4,3.16,5466.38,6586,Standard Shipping
ORD-A763A312,2025-04-21,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Semiconductors,28,31,27,0,On Time,None,0.24,1.9,1.82,1171.18,1889,Standard Shipping
ORD-E603652C,2025-09-11,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,25,23,0,On Time,None,0.27,4.0,5.17,1395.73,2198,Standard Shipping
ORD-66A3C0A1,2024-06-06,"Santos, BR","Shanghai, CN",Commodity,Air,Pharmaceuticals,4,6,3,0,On Time,None,0.2,3.0,2.74,24604.8,3728,Standard Shipping
ORD-B4F95811,2024-07-14,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,14,12,0,On Time,None,0.8,7.5,5.1,3059.1,3399,Standard Shipping
ORD-EE7BCC08,2024-04-06,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,3,3,0,On Time,None,0.87,7.2,2.77,82670.83,8038,Standard Shipping
ORD-F4119428,2025-04-30,"Hamburg, DE","New York, US",Atlantic,Sea,Semiconductors,12,13,15,2,Late,Port Congestion,0.28,6.3,6.24,4777.34,4524,Expedited Air Freight
ORD-F43FB861,2024-02-07,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,18,0,On Time,None,0.62,9.8,3.21,7461.72,9212,Standard Shipping
ORD-B25B82CF,2025-08-09,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,19,0,On Time,None,0.16,1.9,3.7,3734.62,6439,Standard Shipping
ORD-5D338769,2025-03-03,"Santos, BR","Shanghai, CN",Commodity,Air,Semiconductors,4,6,4,0,On Time,None,0.38,1.6,2.29,14276.79,1881,Standard Shipping
ORD-D7797B78,2024-07-30,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,26,25,0,On Time,None,0.58,2.5,1.49,1854.13,2347,Standard Shipping
ORD-EB506E90,2025-06-06,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,18,0,On Time,None,0.11,5.3,2.37,5214.78,9396,Standard Shipping
ORD-E1BB728F,2025-08-14,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Pharmaceuticals,28,31,28,0,On Time,None,0.4,1.3,3.83,2674.0,3820,Standard Shipping
ORD-168153C3,2025-05-11,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,18,0,On Time,None,0.81,6.9,4.61,7831.87,8654,Standard Shipping
ORD-96E5BE4A,2024-10-07,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,31,26,0,On Time,None,0.14,7.1,4.1,3751.74,6582,Standard Shipping
ORD-DEF55D98,2024-05-03,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,26,39,13,Late,Geopolitical Conflict (Route Diversion),0.65,2.9,5.13,11369.15,8613,Re-routing
ORD-E96FB208,2024-01-07,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,30,28,0,On Time,None,0.61,1.6,3.52,1009.47,1254,Standard Shipping
ORD-EA246D7D,2024-09-03,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,38,35,0,On Time,None,0.42,2.8,1.13,4769.07,6717,Standard Shipping
ORD-AB876162,2025-06-03,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,38,35,0,On Time,None,0.63,3.4,3.1,767.73,942,Standard Shipping
ORD-29874833,2025-03-31,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Pharmaceuticals,24,26,23,0,On Time,None,0.14,4.3,2.69,3914.19,6867,Standard Shipping
ORD-8D2EC20F,2025-03-25,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,38,34,0,On Time,None,0.23,5.4,2.88,6122.94,9956,Standard Shipping
ORD-EAB9BCE7,2025-08-23,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,15,12,0,On Time,None,0.42,2.5,3.44,7053.85,9935,Standard Shipping
ORD-DE13FF8F,2025-12-23,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,13,11,0,On Time,None,0.24,3.1,5.39,4729.98,7629,Standard Shipping
ORD-D057DEEF,2025-11-02,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,8,7,0,On Time,None,0.89,9.2,2.6,6116.99,6473,Standard Shipping
ORD-1FA357C2,2025-01-20,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,15,12,0,On Time,None,0.16,7.3,3.26,3420.84,5898,Standard Shipping
ORD-394740A1,2025-06-22,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Semiconductors,7,10,7,0,On Time,None,0.56,1.7,2.96,3258.06,4177,Standard Shipping
ORD-733E4B35,2025-07-16,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Semiconductors,28,31,28,0,On Time,None,0.56,2.5,4.09,5314.92,6814,Standard Shipping
ORD-48F805C9,2026-01-01,"Santos, BR","Shanghai, CN",Commodity,Sea,Pharmaceuticals,35,36,35,0,On Time,None,0.51,7.9,4.5,7110.59,9418,Standard Shipping
ORD-B37C9B68,2024-04-17,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,13,13,0,On Time,None,0.23,0.1,6.48,1348.69,2193,Standard Shipping
ORD-A6EF34EE,2025-03-02,"Hamburg, DE","New York, US",Atlantic,Air,Semiconductors,2,5,8,3,Late,Port Congestion,0.89,5.2,3.26,42399.13,2472,Expedited Air Freight
ORD-9A11A18C,2024-06-25,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,25,42,17,Late,Geopolitical Conflict (Route Diversion),0.66,7.3,2.5,1245.66,938,Re-routing
ORD-AC3F371A,2025-01-05,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,29,40,11,Late,Geopolitical Conflict (Route Diversion),0.72,2.7,6.23,10665.38,7751,Re-routing
ORD-0722D17D,2025-04-04,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,15,12,0,On Time,None,0.66,9.0,3.42,5956.08,7176,Standard Shipping
ORD-77040900,2024-04-14,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,4,3,0,On Time,None,0.77,2.2,2.99,60357.0,6200,Standard Shipping
ORD-6A808A4B,2025-04-12,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,27,25,0,On Time,None,0.45,6.4,4.25,4753.82,6557,Standard Shipping
ORD-E0DAE87D,2025-11-14,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,6,1,0,On Time,None,0.27,0.7,4.01,24726.9,3540,Standard Shipping
ORD-C4A35E54,2025-06-24,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,38,35,0,On Time,None,0.23,8.8,4.34,6008.55,9770,Standard Shipping
ORD-3F958868,2025-01-30,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,15,12,0,On Time,None,0.24,5.7,1.37,1267.9,2045,Standard Shipping
ORD-0244AAE6,2024-08-16,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,38,35,0,On Time,None,0.61,7.7,4.91,1755.7,2181,Standard Shipping
ORD-572A6F42,2024-03-09,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,25,24,0,On Time,None,0.37,9.6,6.3,1988.56,2903,Standard Shipping
ORD-CE4C1B97,2024-11-23,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,4,2,0,On Time,None,0.27,3.3,3.81,46953.17,6722,Standard Shipping
ORD-AD88D08C,2025-06-06,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,15,13,0,On Time,None,0.35,10.0,2.96,2928.15,4338,Standard Shipping
ORD-C510A95E,2024-05-07,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,5,2,0,On Time,None,0.43,8.3,4.06,37759.86,4801,Standard Shipping
ORD-20016473,2025-12-30,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,9,14,5,Late,Port Congestion,0.69,9.2,3.39,5104.81,5492,Standard Shipping
ORD-439B52DE,2024-04-18,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,18,0,On Time,None,0.82,5.4,2.94,1809.08,1988,Standard Shipping
ORD-BA04E21A,2025-09-03,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,19,18,0,On Time,None,0.44,2.6,3.43,4470.48,6209,Standard Shipping
ORD-74A7FDCB,2025-09-02,"Santos, BR","Shanghai, CN",Commodity,Sea,Semiconductors,35,36,35,0,On Time,None,0.68,0.7,3.39,7123.2,8480,Standard Shipping
ORD-5510C66D,2025-12-14,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,27,24,0,On Time,None,0.15,9.9,6.77,4022.7,6996,Standard Shipping
ORD-48F29CB5,2025-04-03,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,5,2,0,On Time,None,0.67,9.5,3.64,51683.99,5627,Standard Shipping
ORD-61416EC3,2024-08-28,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,26,24,0,On Time,None,0.85,3.5,3.71,5469.53,5913,Standard Shipping
ORD-89846F5C,2025-02-01,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,38,35,0,On Time,None,0.14,1.7,3.63,701.67,1231,Standard Shipping
ORD-BE23FB30,2024-11-19,"Mumbai, IN","Felixstowe, UK",Suez,Air,Pharmaceuticals,3,6,13,7,Late,Geopolitical Conflict (Route Diversion),0.86,8.4,1.16,68524.63,2791,Expedited Air Freight
ORD-859A9A6E,2024-11-02,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,10,6,0,On Time,None,0.58,2.5,4.76,7660.63,9697,Standard Shipping
ORD-A473B9CA,2025-09-22,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,18,0,On Time,None,0.27,3.8,2.75,2458.72,3872,Standard Shipping
ORD-F720492A,2024-04-28,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,9,7,0,On Time,None,0.43,3.3,5.04,1196.91,1674,Standard Shipping
ORD-EB7FF4EF,2025-02-10,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,26,23,0,On Time,None,0.11,5.8,6.1,4677.54,8428,Standard Shipping
ORD-F0F3D6E7,2025-09-21,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Pharmaceuticals,2,4,3,0,On Time,None,0.78,9.1,5.82,84693.29,8651,Standard Shipping
ORD-32E33492,2024-06-04,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,37,35,0,On Time,None,0.36,7.7,4.16,3100.8,4560,Standard Shipping
ORD-EE2355AF,2024-10-22,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,4,2,0,On Time,None,0.12,3.4,2.2,27023.92,4387,Standard Shipping
ORD-7F7E5AED,2024-01-14,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,18,0,On Time,None,0.66,1.6,4.67,8046.85,9695,Standard Shipping
ORD-127AF81C,2024-03-26,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,38,35,0,On Time,None,0.63,2.5,5.16,4180.95,5130,Standard Shipping
